Retailer,Retailer_ID,Invoice Date,Region,State,City,Product,Price_per,Quantity,Profit,Sales_Method
Foot Locker,1185732,02/20/2022,Northeast,California,Los Angeles,Women's Street Footwear,55,1022,56856.08,In-store
Foot Locker,1185732,02/21/2022,Northeast,California,Los Angeles,Women's Athletics,55,831,47070.72,Online
Foot Locker,1185732,02/22/2022,Northeast,California,Los Angeles,Women's Street Footwear,40,1031,40593.09,Outlet
Foot Locker,1185732,02/23/2022,Northeast,California,Los Angeles,Women's Apparel,40,967,36560.62,In-store
Foot Locker,1185732,02/24/2022,Northeast,Texas,Houston,Men's Apparel,55,862,49128.11,Outlet
Foot Locker,1185732,02/25/2022,Northeast,Texas,Houston,Women's Athletics,45,814,35763.08,In-store
Foot Locker,1185732,02/26/2022,Northeast,California,Los Angeles,Women's Street Footwear,40,890,38049.76,Online
Foot Locker,1185732,02/27/2022,Northeast,California,Los Angeles,Men's Athletics,55,953,51433.06,In-store
Foot Locker,1185732,02/28/2022,Northeast,California,Los Angeles,Men's Athletics,60,970,59525.07,Online
Foot Locker,1185732,03/01/2022,Northeast,New York,New York,Men's Athletics,45,1025,48500.57,Online
Foot Locker,1185732,03/02/2022,Northeast,New York,New York,Women's Apparel,40,1091,39747.86,In-store
Foot Locker,1185732,03/03/2022,Northeast,New York,New York,Men's Athletics,40,1028,43559.14,In-store
Foot Locker,1185732,03/04/2022,Northeast,California,Los Angeles,Men's Athletics,45,1169,51285.9,Outlet
Foot Locker,1185732,03/05/2022,Northeast,Texas,Houston,Men's Apparel,55,1139,61185.21,In-store
Foot Locker,1185732,03/06/2022,Northeast,New York,New York,Women's Street Footwear,40,804,33903.47,Outlet
Foot Locker,1185732,03/07/2022,Northeast,Illinois,Chicago,Men's Apparel,50,909,49444.45,Outlet
Foot Locker,1185732,03/08/2022,Northeast,Texas,Houston,Women's Athletics,40,835,33436.53,In-store
Foot Locker,1185732,03/09/2022,Northeast,New York,New York,Men's Street Footwear,40,1091,41161.31,Outlet
Foot Locker,1185732,03/10/2022,Northeast,Texas,Houston,Women's Apparel,55,830,41918.5,Outlet
Foot Locker,1185732,03/11/2022,Northeast,Texas,Houston,Men's Apparel,60,848,47416.97,Online
Foot Locker,1185732,03/12/2022,Northeast,Texas,Houston,Women's Apparel,60,841,53126.31,Online
Foot Locker,1185732,03/13/2022,Northeast,Illinois,Chicago,Men's Street Footwear,45,841,34900.08,In-store
Foot Locker,1185732,03/14/2022,Northeast,California,Los Angeles,Women's Street Footwear,50,937,42507.23,Online
Foot Locker,1185732,03/15/2022,Northeast,New York,New York,Men's Street Footwear,45,1041,43736.19,Outlet
Foot Locker,1185732,03/16/2022,Northeast,New York,New York,Men's Apparel,55,874,52711.65,Online
Foot Locker,1185732,03/17/2022,Northeast,Texas,Houston,Women's Street Footwear,50,1255,65274.52,Online
Foot Locker,1185732,03/18/2022,Northeast,Texas,Houston,Men's Street Footwear,40,896,36844.0,Outlet
Foot Locker,1185732,03/19/2022,Northeast,New York,New York,Women's Street Footwear,60,1280,76381.33,Online
Foot Locker,1185732,03/20/2022,Northeast,Illinois,Chicago,Women's Athletics,50,963,51477.74,Online
Foot Locker,1185732,03/21/2022,Northeast,New York,New York,Men's Street Footwear,50,1057,52055.44,Outlet
Foot Locker,1185732,03/22/2022,Northeast,Texas,Houston,Men's Athletics,45,916,38016.07,Online
Foot Locker,1185732,03/23/2022,Northeast,Illinois,Chicago,Men's Apparel,55,821,48892.83,In-store
Foot Locker,1185732,03/24/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,1286,63872.05,Outlet
Foot Locker,1185732,03/25/2022,Northeast,California,Los Angeles,Men's Apparel,50,964,46530.08,In-store
Foot Locker,1185732,03/26/2022,Northeast,New York,New York,Women's Street Footwear,40,837,31419.52,In-store
Foot Locker,1185732,03/27/2022,Northeast,New York,New York,Men's Apparel,45,1107,52192.11,Outlet
Foot Locker,1185732,03/28/2022,Northeast,Illinois,Chicago,Women's Street Footwear,50,1055,53426.64,In-store
Foot Locker,1185732,03/29/2022,Northeast,Illinois,Chicago,Women's Apparel,60,910,57086.72,In-store
Foot Locker,1185732,03/30/2022,Northeast,California,Los Angeles,Men's Apparel,45,1196,53204.7,In-store
Foot Locker,1185732,03/31/2022,Northeast,New York,New York,Women's Athletics,50,1227,60913.61,Outlet
Foot Locker,1185732,04/01/2022,Northeast,Illinois,Chicago,Women's Street Footwear,45,985,42015.98,In-store
Foot Locker,1185732,04/02/2022,Northeast,Texas,Houston,Men's Apparel,45,900,42552.04,Outlet
Foot Locker,1185732,04/03/2022,Northeast,Illinois,Chicago,Men's Athletics,40,857,33960.91,Outlet
Foot Locker,1185732,04/04/2022,Northeast,Illinois,Chicago,Men's Apparel,40,1001,40932.28,In-store
Foot Locker,1185732,04/05/2022,Northeast,New York,New York,Women's Athletics,60,1034,56640.85,In-store
Foot Locker,1185732,04/06/2022,Northeast,Texas,Houston,Women's Apparel,40,1115,40361.52,In-store
Foot Locker,1185732,04/07/2022,Northeast,California,Los Angeles,Men's Apparel,50,1032,46449.78,In-store
Foot Locker,1185732,04/08/2022,Northeast,Texas,Houston,Men's Athletics,55,1289,72621.79,Outlet
Foot Locker,1185732,04/09/2022,Northeast,Illinois,Chicago,Women's Street Footwear,55,1009,58408.46,Online
Foot Locker,1185732,04/10/2022,Northeast,Texas,Houston,Men's Apparel,50,1089,58086.2,In-store
Foot Locker,1185732,04/11/2022,Northeast,Texas,Houston,Men's Street Footwear,60,875,50836.27,In-store
Foot Locker,1185732,04/12/2022,Northeast,Texas,Houston,Women's Street Footwear,45,806,38333.07,In-store
Foot Locker,1185732,04/13/2022,Northeast,Illinois,Chicago,Women's Apparel,50,1086,54821.7,Outlet
Foot Locker,1185732,04/14/2022,Northeast,California,Los Angeles,Men's Street Footwear,40,959,37695.14,In-store
Foot Locker,1185732,04/15/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,1001,50293.87,Outlet
Foot Locker,1185732,04/16/2022,Northeast,New York,New York,Men's Apparel,60,1185,75222.38,In-store
Foot Locker,1185732,04/17/2022,Northeast,California,Los Angeles,Men's Athletics,60,1029,65856.45,In-store
Foot Locker,1185732,04/18/2022,Northeast,Illinois,Chicago,Men's Apparel,45,1013,45849.45,In-store
Foot Locker,1185732,04/19/2022,Northeast,New York,New York,Women's Athletics,55,1267,67029.9,Online
Foot Locker,1185732,04/20/2022,Northeast,California,Los Angeles,Men's Street Footwear,45,895,42753.17,Outlet
Foot Locker,1185732,04/21/2022,Northeast,California,Los Angeles,Men's Apparel,55,1027,55643.49,In-store
Foot Locker,1185732,04/22/2022,Northeast,New York,New York,Men's Athletics,50,1056,56152.69,Outlet
Foot Locker,1185732,04/23/2022,Northeast,California,Los Angeles,Women's Street Footwear,55,1221,63717.31,Outlet
Foot Locker,1185732,04/24/2022,Northeast,Illinois,Chicago,Women's Street Footwear,55,1088,62365.32,Outlet
Foot Locker,1185732,04/25/2022,Northeast,California,Los Angeles,Women's Athletics,55,840,49700.1,Outlet
Foot Locker,1185732,04/26/2022,Northeast,Texas,Houston,Women's Athletics,40,1223,52459.39,In-store
Foot Locker,1185732,04/27/2022,Northeast,Texas,Houston,Men's Street Footwear,60,853,54496.5,Online
Foot Locker,1185732,04/28/2022,Northeast,California,Los Angeles,Men's Athletics,55,1107,60580.47,Online
Foot Locker,1185732,04/29/2022,Northeast,California,Los Angeles,Women's Street Footwear,50,1234,62075.68,Outlet
Foot Locker,1185732,04/30/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,990,51730.19,Online
Foot Locker,1185732,05/01/2022,Northeast,Illinois,Chicago,Men's Apparel,60,1245,69566.93,Online
Foot Locker,1185732,05/02/2022,Northeast,Texas,Houston,Men's Apparel,55,1236,64114.85,In-store
Foot Locker,1185732,05/03/2022,Northeast,Texas,Houston,Women's Street Footwear,60,1026,62577.1,Online
Foot Locker,1185732,05/04/2022,Northeast,Texas,Houston,Women's Athletics,60,911,56998.79,Online
Foot Locker,1185732,05/05/2022,Northeast,New York,New York,Men's Street Footwear,55,1177,65492.94,In-store
Foot Locker,1185732,05/06/2022,Northeast,New York,New York,Women's Street Footwear,60,1261,79656.92,In-store
Foot Locker,1185732,05/07/2022,Northeast,California,Los Angeles,Men's Apparel,50,979,46310.62,Outlet
Foot Locker,1185732,05/08/2022,Northeast,Illinois,Chicago,Men's Apparel,50,996,50897.25,Outlet
Foot Locker,1185732,05/09/2022,Northeast,California,Los Angeles,Women's Apparel,40,900,34856.3,Outlet
Foot Locker,1185732,05/10/2022,Northeast,Texas,Houston,Men's Street Footwear,40,907,35909.63,Online
Foot Locker,1185732,05/11/2022,Northeast,California,Los Angeles,Women's Street Footwear,60,934,51762.28,Online
Foot Locker,1185732,05/12/2022,Northeast,California,Los Angeles,Women's Street Footwear,55,927,49440.84,Outlet
Foot Locker,1185732,05/13/2022,Northeast,California,Los Angeles,Women's Apparel,60,864,55508.79,In-store
Foot Locker,1185732,05/14/2022,Northeast,Illinois,Chicago,Women's Athletics,50,1195,62532.49,Online
Foot Locker,1185732,05/15/2022,Northeast,Illinois,Chicago,Women's Apparel,50,1017,47685.46,Outlet
Foot Locker,1185732,05/16/2022,Northeast,Texas,Houston,Women's Athletics,55,952,56390.31,In-store
Foot Locker,1185732,05/17/2022,Northeast,California,Los Angeles,Men's Apparel,60,985,62967.72,Online
Foot Locker,1185732,05/18/2022,Northeast,Texas,Houston,Men's Athletics,55,1024,50827.5,Online
Foot Locker,1185732,05/19/2022,Northeast,Illinois,Chicago,Women's Apparel,60,1293,79688.5,Outlet
Foot Locker,1185732,05/20/2022,Northeast,Texas,Houston,Men's Athletics,50,1184,55353.93,Online
Foot Locker,1185732,05/21/2022,Northeast,New York,New York,Women's Street Footwear,45,1189,53128.16,Online
Foot Locker,1185732,05/22/2022,Northeast,Texas,Houston,Women's Street Footwear,45,1124,47229.76,Online
Foot Locker,1185732,05/23/2022,Northeast,California,Los Angeles,Men's Street Footwear,50,1279,68265.94,In-store
Foot Locker,1185732,05/24/2022,Northeast,Texas,Houston,Men's Athletics,40,895,36152.71,Online
Foot Locker,1185732,05/25/2022,Northeast,Texas,Houston,Men's Street Footwear,45,817,38362.01,Outlet
Foot Locker,1185732,05/26/2022,Northeast,California,Los Angeles,Women's Street Footwear,60,938,51224.57,Online
Foot Locker,1185732,05/27/2022,Northeast,California,Los Angeles,Women's Athletics,45,1233,51686.11,In-store
Foot Locker,1185732,05/28/2022,Northeast,Illinois,Chicago,Women's Apparel,55,1099,55135.85,Outlet
Foot Locker,1185732,05/29/2022,Northeast,New York,New York,Men's Street Footwear,60,904,49838.31,In-store
Foot Locker,1185732,05/30/2022,Northeast,Illinois,Chicago,Men's Street Footwear,45,948,42675.26,Online
Foot Locker,1185732,05/31/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,990,55649.63,Online
Foot Locker,1185732,06/01/2022,Northeast,New York,New York,Women's Athletics,55,1098,63976.07,Outlet
Foot Locker,1185732,06/02/2022,Northeast,New York,New York,Women's Street Footwear,55,1260,64255.68,Outlet
Foot Locker,1185732,06/03/2022,Northeast,New York,New York,Women's Apparel,50,1079,51522.44,Outlet
Foot Locker,1185732,06/04/2022,Northeast,California,Los Angeles,Women's Street Footwear,60,1152,63746.36,In-store
Foot Locker,1185732,06/05/2022,Northeast,Texas,Houston,Men's Street Footwear,55,951,52423.25,Outlet
Foot Locker,1185732,06/06/2022,Northeast,Illinois,Chicago,Women's Street Footwear,40,1049,41858.7,In-store
Foot Locker,1185732,06/07/2022,Northeast,California,Los Angeles,Women's Street Footwear,60,974,60274.93,Online
Foot Locker,1185732,06/08/2022,Northeast,Illinois,Chicago,Men's Apparel,45,1018,49198.27,Outlet
Foot Locker,1185732,06/09/2022,Northeast,New York,New York,Women's Street Footwear,55,1241,67079.0,Online
Foot Locker,1185732,06/10/2022,Northeast,California,Los Angeles,Women's Street Footwear,40,971,41390.8,Outlet
Foot Locker,1185732,06/11/2022,Northeast,California,Los Angeles,Women's Athletics,40,957,37838.18,Outlet
Foot Locker,1185732,06/12/2022,Northeast,California,Los Angeles,Men's Athletics,50,1127,58957.37,In-store
Foot Locker,1185732,06/13/2022,Northeast,California,Los Angeles,Men's Athletics,55,1248,71540.34,Outlet
Foot Locker,1185732,06/14/2022,Northeast,Illinois,Chicago,Women's Street Footwear,60,983,54614.31,In-store
Foot Locker,1185732,06/15/2022,Northeast,California,Los Angeles,Women's Athletics,50,998,52768.32,In-store
Foot Locker,1185732,06/16/2022,Northeast,California,Los Angeles,Women's Athletics,40,980,42815.12,Outlet
Foot Locker,1185732,06/17/2022,Northeast,Texas,Houston,Women's Athletics,45,1196,58671.31,Outlet
Foot Locker,1185732,06/18/2022,Northeast,Texas,Houston,Men's Athletics,45,1028,48412.72,Online
Foot Locker,1185732,06/19/2022,Northeast,Illinois,Chicago,Women's Street Footwear,55,977,48647.72,Outlet
Foot Locker,1185732,06/20/2022,Northeast,Texas,Houston,Women's Athletics,60,1143,62609.35,Online
Foot Locker,1185732,06/21/2022,Northeast,New York,New York,Men's Athletics,50,868,43341.82,In-store
Foot Locker,1185732,06/22/2022,Northeast,California,Los Angeles,Men's Athletics,45,810,39476.07,In-store
Foot Locker,1185732,06/23/2022,Northeast,Texas,Houston,Women's Street Footwear,60,857,48579.56,Outlet
Foot Locker,1185732,06/24/2022,Northeast,New York,New York,Women's Apparel,45,894,40609.04,In-store
Foot Locker,1185732,06/25/2022,Northeast,California,Los Angeles,Men's Athletics,40,987,37185.81,In-store
Foot Locker,1185732,06/26/2022,Northeast,California,Los Angeles,Women's Apparel,50,1294,69788.55,Outlet
Foot Locker,1185732,06/27/2022,Northeast,New York,New York,Men's Athletics,45,1278,52880.26,Online
Foot Locker,1185732,06/28/2022,Northeast,Texas,Houston,Men's Street Footwear,40,803,29059.36,In-store
Foot Locker,1185732,06/29/2022,Northeast,Illinois,Chicago,Women's Athletics,55,834,49975.84,Outlet
Foot Locker,1185732,06/30/2022,Northeast,Illinois,Chicago,Women's Athletics,55,804,39862.1,Outlet
Foot Locker,1185732,07/01/2022,Northeast,Illinois,Chicago,Men's Street Footwear,55,822,41142.99,In-store
Foot Locker,1185732,07/02/2022,Northeast,Illinois,Chicago,Men's Street Footwear,50,931,49500.2,Outlet
Foot Locker,1185732,07/03/2022,Northeast,New York,New York,Women's Athletics,55,1066,62161.91,Online
Foot Locker,1185732,07/04/2022,Northeast,Texas,Houston,Women's Apparel,55,1044,58667.54,In-store
Foot Locker,1185732,07/05/2022,Northeast,New York,New York,Men's Street Footwear,55,1042,58112.8,In-store
Foot Locker,1185732,07/06/2022,Northeast,California,Los Angeles,Women's Apparel,55,832,44022.45,Outlet
Foot Locker,1185732,07/07/2022,Northeast,New York,New York,Women's Street Footwear,55,1019,55159.61,Online
Foot Locker,1185732,07/08/2022,Northeast,Texas,Houston,Women's Athletics,55,996,50455.77,In-store
Foot Locker,1185732,07/09/2022,Northeast,Texas,Houston,Men's Apparel,55,818,49416.72,Outlet
Foot Locker,1185732,07/10/2022,Northeast,Illinois,Chicago,Women's Athletics,55,909,53757.6,In-store
Foot Locker,1185732,07/11/2022,Northeast,California,Los Angeles,Women's Street Footwear,60,978,60716.17,In-store
Foot Locker,1185732,07/12/2022,Northeast,California,Los Angeles,Men's Apparel,55,1253,73258.63,In-store
Foot Locker,1185732,07/13/2022,Northeast,Illinois,Chicago,Men's Apparel,40,842,32089.85,Outlet
Foot Locker,1185732,07/14/2022,Northeast,New York,New York,Men's Street Footwear,45,884,41625.66,In-store
Foot Locker,1185732,07/15/2022,Northeast,California,Los Angeles,Women's Street Footwear,40,1009,39130.99,Online
Foot Locker,1185732,07/16/2022,Northeast,Illinois,Chicago,Men's Athletics,60,998,58038.45,Online
Foot Locker,1185732,07/17/2022,Northeast,Texas,Houston,Men's Apparel,45,1224,51813.41,Online
Foot Locker,1185732,07/18/2022,Northeast,Texas,Houston,Men's Athletics,45,944,43610.82,Online
Foot Locker,1185732,07/19/2022,Northeast,Texas,Houston,Men's Athletics,55,1147,68782.66,Online
Foot Locker,1185732,07/20/2022,Northeast,California,Los Angeles,Women's Street Footwear,50,908,42780.69,In-store
Foot Locker,1185732,07/21/2022,Northeast,New York,New York,Women's Apparel,60,1213,76250.6,Online
Foot Locker,1185732,07/22/2022,Northeast,New York,New York,Women's Athletics,45,1177,56103.98,In-store
Foot Locker,1185732,07/23/2022,Northeast,Illinois,Chicago,Women's Athletics,45,1215,59037.38,In-store
Foot Locker,1185732,07/24/2022,Northeast,California,Los Angeles,Women's Street Footwear,55,1005,50086.3,Online
Foot Locker,1185732,07/25/2022,Northeast,Illinois,Chicago,Men's Apparel,45,863,40020.21,In-store
Foot Locker,1185732,07/26/2022,Northeast,California,Los Angeles,Men's Apparel,45,1006,47500.92,Outlet
Foot Locker,1185732,07/27/2022,Northeast,California,Los Angeles,Women's Apparel,45,1082,50377.59,Outlet
Foot Locker,1185732,07/28/2022,Northeast,Texas,Houston,Women's Apparel,50,885,41244.94,Online
Foot Locker,1185732,07/29/2022,Northeast,Texas,Houston,Women's Street Footwear,50,870,44609.59,Online
Foot Locker,1185732,07/30/2022,Northeast,New York,New York,Men's Street Footwear,55,1051,54743.16,In-store
Foot Locker,1185732,07/31/2022,Northeast,Illinois,Chicago,Men's Athletics,55,859,42600.96,In-store
Foot Locker,1185732,08/01/2022,Northeast,Texas,Houston,Men's Street Footwear,50,1227,62440.13,Online
Foot Locker,1185732,08/02/2022,Northeast,Illinois,Chicago,Women's Street Footwear,50,870,46346.58,In-store
Foot Locker,1185732,08/03/2022,Northeast,Texas,Houston,Men's Apparel,55,858,47493.63,In-store
Foot Locker,1185732,08/04/2022,Northeast,New York,New York,Men's Athletics,50,1298,69943.04,Outlet
Foot Locker,1185732,08/05/2022,Northeast,California,Los Angeles,Men's Apparel,55,927,47284.52,Outlet
Foot Locker,1185732,08/06/2022,Northeast,Texas,Houston,Women's Apparel,60,1264,71582.65,Outlet
Foot Locker,1185732,08/07/2022,Northeast,California,Los Angeles,Women's Apparel,40,896,39061.53,In-store
Foot Locker,1185732,08/08/2022,Northeast,Texas,Houston,Men's Street Footwear,60,887,56368.5,Online
Foot Locker,1185732,08/09/2022,Northeast,Illinois,Chicago,Men's Street Footwear,60,1010,59196.64,In-store
Foot Locker,1185732,08/10/2022,Northeast,New York,New York,Women's Apparel,55,1087,60888.17,Online
Foot Locker,1185732,08/11/2022,Northeast,Illinois,Chicago,Women's Street Footwear,50,1014,52080.85,In-store
Foot Locker,1185732,08/12/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,1169,65257.61,Online
Foot Locker,1185732,08/13/2022,Northeast,California,Los Angeles,Men's Street Footwear,55,906,49530.32,In-store
Foot Locker,1185732,08/14/2022,Northeast,California,Los Angeles,Men's Athletics,40,921,38437.74,In-store
Foot Locker,1185732,08/15/2022,Northeast,Texas,Houston,Women's Athletics,60,882,54291.77,Outlet
Foot Locker,1185732,08/16/2022,Northeast,Illinois,Chicago,Women's Apparel,55,1165,66284.46,Outlet
Foot Locker,1185732,08/17/2022,Northeast,New York,New York,Men's Apparel,50,929,44348.15,Outlet
Foot Locker,1185732,08/18/2022,Northeast,California,Los Angeles,Men's Apparel,55,1093,56203.0,In-store
Foot Locker,1185732,08/19/2022,Northeast,California,Los Angeles,Women's Athletics,60,856,53818.67,In-store
Foot Locker,1185732,08/20/2022,Northeast,California,Los Angeles,Men's Apparel,60,1219,80132.34,In-store
Foot Locker,1185732,08/21/2022,Northeast,Texas,Houston,Women's Street Footwear,45,991,49010.63,In-store
Foot Locker,1185732,08/22/2022,Northeast,Illinois,Chicago,Men's Street Footwear,55,1217,66180.08,Online
Foot Locker,1185732,08/23/2022,Northeast,New York,New York,Men's Street Footwear,45,1031,47255.57,Outlet
Foot Locker,1185732,08/24/2022,Northeast,California,Los Angeles,Men's Street Footwear,40,835,31778.38,In-store
Foot Locker,1185732,08/25/2022,Northeast,New York,New York,Women's Apparel,40,823,35715.41,In-store
Foot Locker,1185732,08/26/2022,Northeast,New York,New York,Men's Athletics,60,1298,84479.93,In-store
Foot Locker,1185732,08/27/2022,Northeast,California,Los Angeles,Men's Athletics,45,1284,60093.6,Outlet
Foot Locker,1185732,08/28/2022,Northeast,California,Los Angeles,Women's Athletics,45,1225,55846.52,Online
Foot Locker,1185732,08/29/2022,Northeast,Texas,Houston,Men's Athletics,40,880,37720.88,Outlet
Foot Locker,1185732,08/30/2022,Northeast,New York,New York,Women's Street Footwear,40,1293,53006.15,In-store
Foot Locker,1185732,08/31/2022,Northeast,Texas,Houston,Men's Apparel,40,1260,48176.75,In-store
Foot Locker,1185732,09/01/2022,Northeast,Illinois,Chicago,Women's Apparel,50,1127,59823.18,In-store
Foot Locker,1185732,09/02/2022,Northeast,Illinois,Chicago,Women's Apparel,40,1120,41006.7,In-store
Foot Locker,1185732,09/03/2022,Northeast,Texas,Houston,Men's Street Footwear,55,887,45518.23,In-store
Foot Locker,1185732,09/04/2022,Northeast,New York,New York,Women's Street Footwear,40,1139,45455.12,In-store
Foot Locker,1185732,09/05/2022,Northeast,Illinois,Chicago,Men's Street Footwear,40,852,36007.9,Online
Foot Locker,1185732,09/06/2022,Northeast,New York,New York,Men's Apparel,45,1222,56783.97,Outlet
Foot Locker,1185732,09/07/2022,Northeast,Illinois,Chicago,Women's Athletics,50,873,44024.8,Outlet
Foot Locker,1185732,09/08/2022,Northeast,California,Los Angeles,Women's Apparel,40,1193,43298.08,Online
Foot Locker,1185732,09/09/2022,Northeast,California,Los Angeles,Men's Athletics,60,979,63420.19,Online
Foot Locker,1185732,09/10/2022,Northeast,California,Los Angeles,Women's Athletics,55,940,55784.08,Outlet
Foot Locker,1185732,09/11/2022,Northeast,Illinois,Chicago,Women's Athletics,45,808,33845.98,Outlet
Foot Locker,1185732,09/12/2022,Northeast,New York,New York,Men's Street Footwear,60,915,57532.72,In-store
Foot Locker,1185732,09/13/2022,Northeast,New York,New York,Men's Apparel,40,1011,42392.51,In-store
Foot Locker,1185732,09/14/2022,Northeast,Texas,Houston,Men's Apparel,55,1031,56019.61,In-store
Foot Locker,1185732,09/15/2022,Northeast,Texas,Houston,Men's Apparel,50,862,45914.18,Outlet
Foot Locker,1185732,09/16/2022,Northeast,California,Los Angeles,Women's Athletics,60,925,50376.68,Online
Foot Locker,1185732,09/17/2022,Northeast,Illinois,Chicago,Women's Apparel,50,847,46053.44,Online
Foot Locker,1185732,09/18/2022,Northeast,Illinois,Chicago,Men's Apparel,60,1134,63532.42,In-store
Foot Locker,1185732,09/19/2022,Northeast,California,Los Angeles,Men's Street Footwear,60,1069,69255.94,Outlet
Foot Locker,1185732,09/20/2022,Northeast,Illinois,Chicago,Women's Athletics,55,931,53047.36,In-store
Foot Locker,1185732,09/21/2022,Northeast,Texas,Houston,Women's Athletics,55,1204,62212.91,Online
Foot Locker,1185732,09/22/2022,Northeast,New York,New York,Women's Apparel,45,1229,54569.25,In-store
Foot Locker,1185732,09/23/2022,Northeast,Illinois,Chicago,Women's Street Footwear,40,1144,45444.93,In-store
Foot Locker,1185732,09/24/2022,Northeast,California,Los Angeles,Women's Apparel,40,828,35541.6,Outlet
Foot Locker,1185732,09/25/2022,Northeast,Illinois,Chicago,Women's Athletics,40,1005,40674.39,Online
Foot Locker,1185732,09/26/2022,Northeast,Illinois,Chicago,Men's Athletics,50,1103,52144.41,In-store
